AAPL,ACLS,ADBE,AKAM,AMSC,AMZN,AVGO,BAC,BBY,CHDN,CLF,CLW,CMTL,COST,CROX,CRVL,CVCO,CVGW,CVX,EXR,FE,FICO,FIZZ,GHC,GOOGL,HD,HES,ILMN,IMMR,INSM,JNJ,JPM,LII,LLY,MA,MGEE,MKC,MRK,MSFT,MTCH,NEOG,NVDA,PFE,PG,PRDO,PRTS,REG,ROK,STRL,TFX,TPC,TXT,UNH,V,WDC,WU,XOM
135366000,199600,5265000,1665100,288600,130460000,51849000,89046300,5956400,520200,8663500,99900,278400,3308500,1221800,124800,59300,220200,9658600,1083700,7470500,262000,635000,27400,43640000,4462200,6644700,1045065,291600,1097600,24640100,20837200,313100,6864400,4345200,84500,3058000,16163828,49319200,1954000,518400,564372000,31125779,12250600,260100,148100,1642200,1117900,357100,189400,457900,2079700,5065500,12761900,6907912,4607800,18681200
196189200,298500,6110800,2092600,605900,175844000,59728000,121887600,4896600,478800,8779100,101300,217500,3369600,922200,163800,67800,198000,10472400,807100,7416200,310200,758000,20000,58264000,6996900,6261100,1285000,480100,2345600,21232100,28767900,313200,8362800,6100600,65500,5363600,19765594,68198200,3012700,537800,745364000,36937957,10825600,352400,143500,2008400,1013400,332200,265600,398800,2797500,5468500,13819000,10515336,4331300,21679600
259092000,189300,6099400,2027400,791700,199836000,75365000,112594000,6123000,478800,9260400,148700,206600,4250900,1418400,126300,53000,707200,11612800,1231600,7329600,425100,456000,19200,53674000,7675600,5920500,1726732,243400,1340200,16609600,31825200,196400,8362300,6562600,94100,4507800,20321454,70334200,2932300,1047000,749588000,34494680,14439200,382000,246700,1358300,1772700,250600,316600,386000,3467500,7311700,18091700,12195811,6133300,28723700
382978400,952300,8828100,3667200,402000,272806000,102138000,160800400,6188500,1404600,9850800,380900,444600,5080200,2428500,386700,137600,566700,19912800,1659100,8925900,365800,924000,60300,104656000,13034100,8595400,2393081,520000,1168100,19732900,41313900,366900,13154500,8374300,295300,4312000,37919994,111242100,4296600,1017600,863740000,61928192,24030000,1058300,285100,2451100,2627900,352500,514100,578500,4671700,12209700,25448600,14356138,8982600,47287300
148676800,129900,2940500,961200,165900,144400000,28494000,64859100,1778000,1313400,4734400,79000,131200,2031700,665500,63900,43300,266900,5619500,424300,2594500,87100,335800,13200,36360000,4547400,7428900,820138,143500,716200,7531900,17009300,188100,3284000,4351900,43500,1425600,11565833,43935200,983800,298000,463840000,19778205,7396300,171900,335100,703600,605100,103500,200200,381000,1103900,3091000,8617700,4942596,2637200,14262800
234330000,250100,5897900,1346600,191700,208236000,36741000,100877800,4419300,697200,7169100,179400,100000,3268800,1256800,88200,127600,382900,10779400,757900,3697100,198700,636600,15800,46318000,6141500,10671300,1303915,248800,1073000,9253000,22542900,171700,3792400,5261400,227400,1690200,14074011,51634800,1942100,358600,695100000,25437131,8630900,485000,125200,1193200,914000,135400,224300,416900,2943800,4159300,13499500,9869051,4026200,24887700
212468400,162400,3931100,1294700,168800,194440000,37507000,91575400,3494800,1095000,8697000,123500,116300,2705900,985200,104700,72100,202500,10655100,742400,4305300,164900,638600,38100,45996000,5069300,8029900,1402295,301800,719700,9918700,20304700,197700,4101600,4695200,639600,2011600,13577154,49498500,1202500,638000,637044000,28894672,11360100,418500,118000,1504600,1016600,160700,545400,311500,2417700,4295800,10883000,5839325,3872800,22077000
169165600,249900,3160200,1247300,416700,176580000,28702000,78693800,2823700,656400,5686400,106600,128100,2037800,878600,89700,40200,144700,6445400,775000,3497300,144800,649400,26500,34398000,4552000,5171700,758767,148900,783400,6537200,17963300,227500,3984000,4830300,160100,2586200,13180696,38196300,1590500,333800,628728000,25480977,9611800,751800,211100,1363200,832600,277500,480200,531800,2124200,3312700,7381300,6998405,2664900,19710600
140014000,209500,2866400,1387100,214000,139090000,26590000,56257300,3330900,763200,7989800,64000,145800,1729400,801100,154800,60000,185900,6309600,537300,5770100,210300,1066000,17700,33110000,4206000,4513500,665322,187800,525200,7409900,13237200,196400,2731000,3658500,83000,1316600,9687502,33173800,1297800,684200,465140000,20534028,7239500,276400,313200,1013300,610600,165100,286600,378200,1648400,3123200,7976000,9208742,2895800,15807000
148158800,284300,2784100,2297800,245600,159662000,30346000,71836300,3335700,664800,6366500,120800,200300,2143100,1985600,148800,79600,156900,6384800,845700,3990600,205400,683800,34100,31868000,4242900,4692200,829493,134300,703100,7631700,15670900,251200,4247100,4294000,120600,3677000,15120125,35329300,1677800,438600,508752000,26430315,9843900,224300,86800,1064500,948300,166400,350500,637000,1684200,4063600,8788000,8447620,4950000,16727200
365248800,210800,3663500,1786100,207100,139512000,68580000,66599600,6208400,675600,7097100,110300,125200,2877700,1152500,87900,69000,232100,6496200,711800,3603000,170700,366400,41400,41960000,4810500,6034500,1259608,486500,1120700,8654500,16286400,217300,4203300,5070900,56200,2306200,13910628,42579100,1828000,396200,705552000,28503533,9820200,653800,112700,1050800,1190900,185200,288700,506000,2318100,4623200,9428300,10233934,4295200,13866100
234428400,296700,4043400,2563400,281300,183652000,54248000,83829100,4910700,730800,12418000,141400,226600,2761600,1155400,104100,57100,311100,7952500,831200,4453500,273400,682800,32800,46022000,4762600,9819300,1417818,354900,1542500,8831700,16935200,182100,5795200,4452900,80100,2890600,14753115,44060600,2460100,516000,585620000,27145348,10565700,508500,22500,1450700,1045000,152800,405100,800500,2463400,5367600,11065800,8378427,4908500,16043600
219111200,140000,3638500,2184100,236100,159864000,53433000,57016300,4251000,811200,12218800,83000,149400,2226600,2206400,82500,53700,180800,5712700,864300,5800400,311600,505200,28200,47446000,4928800,7827100,1076213,228700,6130100,8404700,15430700,248000,7749600,4219200,84800,2660800,15795142,35656100,1471900,390800,709160000,20995469,9012500,226300,74200,1216100,864900,174000,201000,708400,2291500,4133000,12928000,7895135,6236200,10844200
164101200,221200,3685900,1424600,255600,177628000,36795000,67339400,4039800,502200,8265400,72300,166000,2366500,2240900,100800,72500,313900,5674900,1063500,5718800,256200,969800,37700,35414000,4722400,5405900,2636512,190000,1750900,9351600,13578800,287300,3428900,5069700,56600,2451600,11896686,31514400,2470500,604800,786016000,19677231,9551300,157900,449100,1446000,924400,187500,222100,345700,1945500,3618600,9243000,10188555,6332800,11439000
180396400,216400,3594200,1395100,262200,126976000,52971000,69707200,5282600,1404600,7252500,132900,157500,1862900,1497800,120900,118400,339800,7097000,520200,6366300,185600,706200,34000,26998000,4922000,6525800,1260534,134400,1418100,7403500,14230300,182600,5820100,5471500,46000,2091600,11916284,32280800,1759200,790400,617260000,20107580,15015600,130700,49100,824500,678100,176100,204100,481700,1795200,3425400,9987600,12517829,5235600,13473500
143122800,189600,2704600,1278700,154600,130154000,29594000,65235800,3645900,459000,5237700,339900,105900,2340700,1015500,111600,63000,173900,6078300,948300,4081400,206800,488000,34700,26598000,3605300,8692500,912967,168200,1128500,6224400,14376100,217800,4282300,3693600,50300,2475200,19134070,30067600,1369600,837000,523156000,39731162,11102300,171500,66600,1114200,1667900,163400,147000,212800,1485100,3374100,12514900,6408480,4387100,13151100
108092800,171800,3179500,895300,99600,93724000,20158000,63476000,3413400,822600,6011200,288900,78100,1861100,876700,99600,59600,171100,4491700,673800,3506900,237800,360000,32600,30864000,3285100,4236700,698115,159600,669700,5300400,15439900,198300,2648800,2500100,54400,1898000,9878029,28314200,1308600,345600,874764000,21064506,7166600,182900,28100,711000,1361600,160600,197900,241000,1202200,3967100,5860100,6663157,3949100,9790100
129756800,329600,2606800,801800,287700,120118000,25498000,76715400,2627300,452400,5278600,116500,103400,1523100,2108800,102600,55900,192300,6121700,780300,4998500,127100,539400,20600,28490000,3871400,3986300,732347,86200,1519500,7374400,21258500,133000,4404600,3336500,49100,1932800,15669486,28437100,1680400,260600,730168000,17605173,7952000,149900,41900,882100,934600,283100,262300,263500,1964000,4955500,8666700,17789852,5238300,11012400
114843600,142700,3656500,1799100,311600,119970000,39247000,80625500,3795600,573600,5174900,56400,232300,1681900,1469500,95100,121900,121000,4226100,483300,5188600,188100,580600,39100,37518000,5016100,5974600,843166,144600,1806500,5194400,26504900,193100,5097700,3783000,51700,1526000,13102096,31587600,1585900,244400,617012000,25865371,7834500,201500,38300,742600,1257100,189000,171900,243100,2002300,5325600,7594900,8318495,3898800,10298300
122278800,238600,2885200,1198600,144100,127338000,24484000,163131700,2652200,523800,5634800,228600,220200,1455000,1083000,99600,51800,199200,5624100,746000,4644600,210600,639800,31300,38280000,4075400,4309600,790018,171100,776200,6264200,18533000,225700,2920600,3546300,55600,2424200,15272504,29853900,1328700,319600,470104000,30169380,7964500,142700,56600,818300,851100,126900,1311600,223800,2234000,6069400,7258000,6493019,4239200,12595600
119284800,225700,2836200,1977900,201200,84178000,35154000,107428800,3293600,811200,7238000,158800,164300,1517100,1174800,176400,60500,217100,4442700,497600,4620600,198400,550400,83000,24896000,6499200,2964200,518523,184300,1502800,7632000,14247600,407200,4401900,2764100,69800,1846400,16969321,28393000,2027400,678800,493436000,24177284,8044500,255900,62100,601700,1129300,113600,12248500,222000,2185500,3583600,5864900,13073357,4563700,10141700
135004000,255600,3711300,1264400,263400,120410000,34634000,97928200,2807000,468600,9298100,334400,323100,2115400,1799300,123900,38800,190100,9382000,549600,3806400,179500,584800,16100,44892000,6371100,5504600,1044962,197000,1192600,10593000,16428700,335500,8887000,4866600,118000,3209000,14980741,37427600,1806500,366200,651336000,38618455,9100300,188100,34800,1149700,1490800,176400,646200,219000,1695600,4844800,10263500,12372696,3569800,15759200
121576000,197700,4155500,1168300,254200,128336000,37156000,84861400,2520300,918000,7292100,149800,198500,3310800,1844600,165600,64500,239500,7242000,677500,2972200,169900,524600,28200,39632000,6272700,4486200,827643,215900,1146500,10568100,17083700,383600,4377500,4457700,125600,3455800,10568766,32371300,1228300,588200,661552000,29444122,13518500,229100,60400,726200,1248200,151600,354300,670100,1978000,4052700,8102300,8664062,3815000,15035600
92522400,223800,2031400,966100,137700,104504000,31771000,79425900,2346300,480600,4957600,85700,121300,2220200,1020800,165600,38300,166800,6082300,692000,5007300,165700,407000,19900,25194000,4910400,3562600,798962,265900,1066100,9267800,12146700,195600,4012100,3086100,134100,2354600,14369233,25874300,1171700,313200,591020000,24462813,22869000,150300,14200,645900,922700,197000,350800,418000,2807900,2971100,5465800,6226832,3888900,13187200
101766000,260500,3643000,946300,209800,81798000,35999000,59492300,1757800,371400,6576200,169300,133800,1994400,980400,93300,88100,108900,8470700,522900,3442800,130900,508400,13900,29114000,3860100,4396400,634482,256000,767900,9917000,11296800,173000,6946200,2792000,675700,15281000,21986621,23164800,1167300,385400,708972000,34394023,12146400,131800,69600,384500,946500,153700,270400,316600,5477500,2927300,4924800,20798751,5090300,11272500
134142000,278400,3822300,1164700,394500,98918000,30333000,72182100,2821400,417000,14345200,140100,74800,2252300,635900,78600,103500,120100,6261800,835300,3054500,122400,396000,14700,23260000,4501800,5046700,1428406,227700,950000,7585100,14369400,237300,4599100,4677500,109600,6080600,14054099,31225600,1400400,172200,1154572000,35862455,10618000,261300,63300,719100,1053500,139000,307700,392300,3556800,2809100,9756300,49852228,5796200,8996200
104768400,365700,2110400,1232200,220600,96754000,31320000,59963800,2746700,359400,11229900,72400,116700,1999400,1080000,57900,87100,141900,6886600,898200,5495000,167300,432600,14700,29334000,4091400,4012400,1297336,483200,813700,6927700,12283100,298000,3590900,3277200,82200,4483000,13376672,29476700,1222200,270200,2511528000,39329694,9765600,322800,60700,815900,1280100,143400,347000,298800,2201900,2837300,9857200,15724384,5485100,13678400
166348800,218700,1937100,852800,204500,92656000,27870000,51451900,2094500,405400,7292100,92500,84200,1636500,1188400,116700,80900,195600,5359900,694900,3336500,119400,401000,19700,19704000,3686900,4688000,1354493,163900,790800,6669300,9743300,308200,3767400,3661900,45700,3248200,11966693,31490500,1188600,195200,1153932000,51376808,9769800,157900,138900,515400,2420900,86800,226200,185800,1723700,2173000,7457700,8760377,6242000,10513200
244439200,280700,2482900,859200,206500,115676000,28727000,66475800,2477200,382000,37545300,115400,127000,1589800,630000,88200,105000,183800,7941700,1332600,3547100,161300,362800,35800,29452000,5197700,4999800,2797291,158900,913400,7299300,12526300,274100,4362900,4079500,73100,3182800,13941230,49471900,1633000,331200,974228000,36067880,7750200,323800,181200,1224200,1867600,82000,327200,173800,1842600,3659000,8078100,8902864,5543600,11524700
162958400,255900,5007200,1635200,200700,218206000,21063000,100201200,3653300,508600,15695700,81600,97800,4341100,993600,126600,123600,216700,11225600,998100,7394500,390500,407000,22600,40232000,5138000,7623100,1692294,220700,780700,17298100,17520600,494000,5746100,11316200,81900,4295200,16797658,55636400,1701700,479000,842852000,40927452,16044400,193100,103700,1512900,1391200,107400,319300,345600,2040700,4055100,20095700,9827906,7816700,19876700
130672400,172300,3033300,1426900,671100,230124000,22878000,64244100,3784800,365200,8662700,166000,90300,3453700,1587800,88500,84700,265500,10934300,709500,7887300,326400,527800,43300,33116000,4513100,5369500,1080428,170000,657900,9575200,13000800,288000,4171500,6470100,49200,2822400,15941757,35535700,2190900,428600,625048000,27239681,12720800,552000,62000,1077500,1150900,94000,245500,403000,1483000,3946800,13248300,12145272,7075100,22968700
125982000,206100,3705100,1146300,723600,98582000,20761000,55195900,1859500,589800,8941900,115700,78700,1630300,1256000,209400,119600,194500,7987900,397900,8885700,238800,629200,13400,78408000,3050200,2592200,861361,141600,469500,7759000,9871500,252800,4518400,4397500,84800,4371800,11824165,31315100,2416200,321200,528592000,19426485,11887500,251700,8200,1136000,1667900,187100,299200,217200,1699400,3398900,11882700,8037622,5275900,15483800
144406400,204300,3042000,1474300,457300,89062000,22619000,46622600,3132200,834000,7868500,143400,92000,2074500,877800,108600,320300,119100,6887400,710400,10002500,248900,2004800,26300,82296000,4135200,3209200,999936,126500,938300,6449800,12763000,622400,8832400,3091500,70300,3987200,12955690,27325400,2787600,318800,542424000,21127641,9772300,282900,26900,1233500,1409200,126100,234600,704200,1796200,3597000,8455700,7871982,6923700,12786700
112958400,280200,2539100,1379200,876000,78798000,27064000,35606900,1900600,581200,17565400,75100,98100,1618800,1657800,107100,152100,165100,4990400,678900,6429400,309500,1405000,17100,48256000,3072500,4075600,778607,274000,785800,5066100,8745000,241100,7421000,2698000,48500,1977800,8375721,20609800,3880600,499200,702464000,16450410,8693900,277400,29300,1191700,1047100,130800,279100,309900,1673200,2570000,6146900,6947867,5012100,10866900
126966800,341000,2099300,1047600,604100,92532000,28646000,62289200,1845900,334600,20651300,58400,70200,2526600,912800,149400,142200,97100,7281900,710000,6999900,201500,631600,31000,38298000,2793400,3740500,951003,203400,599400,6085300,13177500,192300,7935000,2742900,120200,2200400,9661407,29760700,9679400,507800,637120000,24248008,8732500,156600,28000,821700,754200,60900,316900,249300,1674700,2458200,10675300,9321329,6923400,14418900
